Ahuyama,Arveja verde en vaina,Cebolla cabezona blanca,Cebolla junca,Chocolo mazorca,Fríjol verde*,Habichuela,Lechuga batavia,Pepino cohombro,Pimentón,Remolacha,Zanahoria,Aguacate *,Banano*,Granadilla,Guayaba*,Limón común,Limón Tahití,Lulo,Mandarina*,Mango tommy,Manzana royal gala,Maracuyá,Mora de Castilla,Naranja*,Papaya maradol,Piña *,Tomate de árbol,Arracacha*,Plátano hartón verde
917.0,6275.0,500.0,858.0,3067.0,3067.0,2730.0,2400.0,973.0,2857.0,1340.0,1708.0,4400.0,1633.0,6083.0,1732.0,1680.0,1205.0,3228.0,2136.0,7281.0,7281.0,3950.0,2700.0,1280.0,956.0,956.0,2859.0,917.0,1025.0
958.0,5950.0,540.0,883.0,3100.0,3100.0,2730.0,2433.0,1030.0,2768.0,1433.0,1708.0,4433.0,1650.0,6167.0,1801.0,1787.0,1068.0,3261.0,1970.0,7544.0,7544.0,3950.0,2650.0,1267.0,989.0,989.0,2826.0,883.0,1000.0
979.0,6550.0,580.0,883.0,3100.0,3100.0,2500.0,2567.0,980.0,2643.0,1525.0,1750.0,4433.0,1617.0,5889.0,1785.0,1733.0,1011.0,3261.0,1848.0,8070.0,8070.0,3900.0,2525.0,1167.0,978.0,978.0,2859.0,813.0,1050.0
927.0,6350.0,590.0,925.0,2900.0,2900.0,2450.0,2467.0,1030.0,2500.0,1500.0,1604.0,4250.0,1650.0,5667.0,1831.0,1787.0,989.0,3174.0,1788.0,8509.0,8509.0,3775.0,2425.0,1233.0,1022.0,1022.0,2891.0,817.0,1000.0
927.0,6150.0,490.0,858.0,3050.0,3050.0,2100.0,2467.0,1100.0,2214.0,1575.0,1708.0,4433.0,1567.0,5583.0,1769.0,1787.0,932.0,3228.0,1788.0,8772.0,8772.0,2950.0,2700.0,1200.0,2891.0,2891.0,2891.0,842.0,1000.0
958.0,6050.0,445.0,817.0,2950.0,2950.0,2280.0,2650.0,1160.0,1839.0,1367.0,1604.0,4233.0,1567.0,5444.0,1800.0,1787.0,932.0,3261.0,1712.0,8860.0,8860.0,2825.0,2575.0,1167.0,2924.0,2924.0,2924.0,863.0,1050.0
917.0,5467.0,460.0,875.0,3000.0,3000.0,1800.0,2525.0,1120.0,2107.0,1375.0,1583.0,4225.0,1613.0,5400.0,1716.0,1707.0,879.0,3207.0,1795.0,8882.0,8882.0,2500.0,2500.0,1120.0,1000.0,1000.0,2899.0,917.0,1075.0
844.0,4750.0,425.0,858.0,2800.0,2800.0,1900.0,2167.0,1050.0,2190.0,1600.0,1292.0,3875.0,1625.0,5444.0,1650.0,1653.0,879.0,3406.0,1795.0,8750.0,8750.0,2500.0,2500.0,1153.0,1000.0,1000.0,2855.0,944.0,1163.0
781.0,4850.0,425.0,900.0,2650.0,2650.0,1750.0,2000.0,880.0,2054.0,1600.0,1292.0,3875.0,1688.0,5550.0,1638.0,1653.0,943.0,3406.0,1788.0,8772.0,8772.0,2500.0,2500.0,1115.0,1050.0,1050.0,2913.0,944.0,1217.0
781.0,4950.0,475.0,1056.0,2900.0,2900.0,1900.0,1867.0,960.0,1833.0,1467.0,1528.0,4000.0,1717.0,5444.0,1759.0,939.0,939.0,3551.0,1894.0,9386.0,9386.0,2625.0,2900.0,1067.0,1022.0,1022.0,2870.0,1000.0,1500.0
885.0,5867.0,420.0,1000.0,3333.0,3333.0,3500.0,1950.0,920.0,1952.0,1267.0,1542.0,4033.0,1717.0,5222.0,1758.0,1600.0,1341.0,3333.0,1932.0,9561.0,9561.0,2550.0,3000.0,1133.0,1022.0,1022.0,2902.0,979.0,1588.0
906.0,5550.0,420.0,1111.0,3467.0,3467.0,2700.0,2133.0,1000.0,2214.0,1233.0,1542.0,4333.0,1667.0,5111.0,1591.0,1307.0,1307.0,3370.0,1932.0,9386.0,9386.0,2425.0,3067.0,1133.0,1022.0,1022.0,2899.0,896.0,1667.0
917.0,5450.0,445.0,1058.0,2950.0,2950.0,2850.0,1933.0,1440.0,2357.0,1567.0,1667.0,4300.0,1650.0,4222.0,1301.0,1534.0,1534.0,3098.0,2091.0,2500.0,2500.0,2500.0,3175.0,1153.0,1022.0,1022.0,2859.0,1083.0,1725.0
906.0,5350.0,410.0,1058.0,3050.0,3050.0,2750.0,1700.0,1573.0,2446.0,1708.0,1708.0,4300.0,1583.0,4111.0,1363.0,1625.0,1625.0,3228.0,2167.0,8860.0,8860.0,2300.0,3067.0,1050.0,1044.0,1044.0,2967.0,1104.0,1750.0
958.0,5500.0,445.0,983.0,2850.0,2850.0,1633.0,1633.0,1580.0,2500.0,1300.0,1722.0,4433.0,1650.0,3889.0,1370.0,1707.0,1739.0,3065.0,2091.0,8158.0,8158.0,2350.0,2933.0,1033.0,1022.0,1022.0,2935.0,917.0,1750.0
927.0,5300.0,413.0,1100.0,2667.0,2667.0,2700.0,1600.0,1320.0,2357.0,1367.0,2000.0,4433.0,1617.0,4417.0,1396.0,1813.0,1534.0,2989.0,2136.0,7719.0,7719.0,2450.0,3067.0,1013.0,1022.0,1022.0,2880.0,979.0,1500.0
958.0,5500.0,447.0,1044.0,2867.0,2867.0,2267.0,1533.0,1240.0,2143.0,1433.0,1854.0,4600.0,1667.0,4444.0,1381.0,1973.0,1591.0,2942.0,2167.0,7895.0,7895.0,2300.0,3233.0,1047.0,1044.0,1044.0,2935.0,854.0,1550.0
896.0,4900.0,485.0,1075.0,2800.0,2800.0,2050.0,1600.0,1180.0,2304.0,1500.0,1792.0,4300.0,1700.0,4222.0,1316.0,1893.0,1591.0,2859.0,2242.0,7719.0,7719.0,2375.0,2950.0,1067.0,1044.0,1044.0,2717.0,1104.0,1475.0
883.0,4700.0,373.0,1000.0,2825.0,2825.0,1980.0,1450.0,1370.0,2304.0,1400.0,1875.0,4467.0,1617.0,4333.0,1401.0,1477.0,1477.0,2826.0,2091.0,7018.0,7018.0,2325.0,2775.0,1067.0,1117.0,1117.0,2707.0,958.0,1550.0
844.0,4900.0,400.0,983.0,2667.0,2667.0,1830.0,1375.0,1600.0,2143.0,1722.0,1722.0,4300.0,1617.0,4111.0,1308.0,1867.0,1591.0,2826.0,2000.0,7193.0,7193.0,2150.0,2600.0,1067.0,1156.0,1156.0,2554.0,917.0,1500.0
823.0,5000.0,420.0,1000.0,2867.0,2867.0,1700.0,1467.0,1620.0,2268.0,1333.0,1667.0,4500.0,1650.0,4167.0,1370.0,1867.0,1557.0,2681.0,2121.0,7281.0,7281.0,2100.0,2533.0,1013.0,1078.0,1078.0,2638.0,958.0,1500.0
802.0,5550.0,380.0,1167.0,2867.0,2867.0,1850.0,1467.0,1500.0,2232.0,1300.0,1500.0,4433.0,1617.0,4222.0,1492.0,1591.0,1591.0,2826.0,2121.0,7456.0,7456.0,2050.0,2625.0,1067.0,925.0,925.0,2609.0,1042.0,1563.0
771.0,4900.0,390.0,1092.0,2900.0,2900.0,1700.0,1433.0,1480.0,1732.0,1075.0,1542.0,4433.0,1650.0,4111.0,1447.0,1591.0,1591.0,2989.0,2167.0,7281.0,7281.0,2100.0,2600.0,1080.0,978.0,978.0,2609.0,1063.0,1625.0
760.0,4950.0,400.0,1117.0,1950.0,1950.0,1950.0,1333.0,1430.0,1679.0,1033.0,1583.0,4433.0,1650.0,4111.0,1483.0,1705.0,1705.0,3043.0,2303.0,7193.0,7193.0,2050.0,2533.0,1120.0,956.0,956.0,2717.0,875.0,1625.0
760.0,5000.0,465.0,1167.0,1500.0,1500.0,1500.0,1500.0,1227.0,2143.0,1167.0,2167.0,4633.0,1650.0,3917.0,1463.0,1591.0,1591.0,3043.0,2455.0,6754.0,6754.0,2900.0,2725.0,1047.0,956.0,956.0,2609.0,950.0,1925.0
708.0,5067.0,440.0,1150.0,2800.0,2800.0,2800.0,1567.0,1200.0,2054.0,1233.0,2042.0,4600.0,1617.0,3778.0,1648.0,2197.0,2197.0,3152.0,2545.0,7193.0,7193.0,2725.0,2600.0,1100.0,956.0,956.0,2739.0,750.0,2000.0
729.0,4600.0,430.0,1058.0,2750.0,2750.0,2750.0,1867.0,1200.0,1964.0,1167.0,1875.0,4600.0,1650.0,3778.0,1724.0,1989.0,1989.0,3098.0,2576.0,7193.0,7193.0,2650.0,3067.0,1033.0,956.0,956.0,2652.0,708.0,2000.0
792.0,4850.0,425.0,1075.0,3800.0,3800.0,2600.0,1867.0,1200.0,1929.0,1250.0,2000.0,4900.0,1667.0,4000.0,1584.0,1875.0,1875.0,3207.0,2652.0,6667.0,6667.0,2525.0,3300.0,1120.0,989.0,989.0,2935.0,729.0,2000.0
844.0,5075.0,435.0,1150.0,3750.0,3750.0,2467.0,1767.0,1133.0,2024.0,1100.0,2000.0,5000.0,1617.0,3778.0,1463.0,2320.0,1898.0,3261.0,2424.0,6491.0,6491.0,2475.0,2725.0,1047.0,1022.0,1022.0,2989.0,750.0,2063.0
792.0,4900.0,450.0,1075.0,3550.0,3550.0,2250.0,1867.0,1080.0,2143.0,1167.0,2000.0,4933.0,1583.0,3667.0,1432.0,2373.0,1761.0,3261.0,2318.0,6491.0,6491.0,2550.0,2700.0,1033.0,1000.0,1000.0,3043.0,729.0,2063.0
823.0,5200.0,540.0,1192.0,3850.0,3850.0,2250.0,1800.0,1200.0,2232.0,1200.0,2250.0,4933.0,1567.0,3778.0,1269.0,2347.0,1875.0,3478.0,2273.0,7719.0,7719.0,2425.0,2975.0,1013.0,978.0,978.0,2935.0,875.0,2000.0
813.0,4900.0,565.0,1125.0,3500.0,3500.0,1700.0,1800.0,1150.0,2143.0,1325.0,2083.0,5000.0,1667.0,4000.0,1369.0,2187.0,1761.0,3587.0,2197.0,7719.0,7719.0,2475.0,2933.0,1033.0,989.0,989.0,2935.0,896.0,2000.0
813.0,3950.0,590.0,1000.0,3450.0,3450.0,1650.0,1733.0,1100.0,2107.0,1300.0,1958.0,4933.0,1650.0,3889.0,1416.0,1818.0,1818.0,3587.0,2121.0,7719.0,7719.0,2400.0,2900.0,1000.0,1022.0,1022.0,2967.0,854.0,2025.0
844.0,4800.0,700.0,1000.0,3600.0,3600.0,1600.0,1867.0,1200.0,2024.0,1533.0,1833.0,5067.0,1617.0,3778.0,1485.0,1875.0,1875.0,3696.0,2121.0,7719.0,7719.0,2425.0,3100.0,1033.0,1000.0,1000.0,2772.0,896.0,2000.0
813.0,4000.0,625.0,1000.0,3800.0,3800.0,1550.0,1733.0,1160.0,2018.0,1567.0,1667.0,5000.0,1650.0,3917.0,1447.0,2273.0,2273.0,3804.0,2091.0,7807.0,7807.0,2450.0,2950.0,1000.0,978.0,978.0,2609.0,875.0,2000.0
792.0,3600.0,635.0,1000.0,4050.0,4050.0,1800.0,1867.0,1130.0,2095.0,1600.0,1792.0,5000.0,1667.0,4111.0,1447.0,2330.0,2330.0,3750.0,2121.0,8070.0,8070.0,2450.0,3000.0,1000.0,956.0,956.0,2681.0,750.0,2000.0
844.0,4700.0,600.0,1000.0,4000.0,4000.0,1700.0,1950.0,1100.0,2054.0,1633.0,1875.0,4933.0,1567.0,4333.0,1443.0,2727.0,2727.0,3696.0,2197.0,8070.0,8070.0,2500.0,3100.0,1033.0,989.0,989.0,2663.0,771.0,2000.0
813.0,4350.0,650.0,1000.0,4000.0,4000.0,1800.0,1800.0,1400.0,1964.0,1525.0,1917.0,4775.0,1650.0,4222.0,1417.0,3200.0,2784.0,3750.0,2330.0,7807.0,7807.0,2700.0,3225.0,1000.0,1022.0,1022.0,2663.0,729.0,2050.0
802.0,3750.0,675.0,1042.0,4000.0,4000.0,1700.0,1733.0,1360.0,1964.0,1533.0,1958.0,4600.0,1617.0,4167.0,1460.0,3200.0,2727.0,3913.0,2348.0,8070.0,8070.0,2700.0,3300.0,1000.0,1044.0,1044.0,2609.0,688.0,2050.0
802.0,3500.0,790.0,1083.0,4200.0,4200.0,1650.0,1533.0,1533.0,1929.0,1600.0,1958.0,4767.0,1650.0,4333.0,1500.0,3120.0,2500.0,3913.0,1894.0,7544.0,7544.0,2725.0,3125.0,967.0,1022.0,1022.0,2663.0,861.0,2000.0
792.0,2500.0,700.0,850.0,3750.0,3750.0,1650.0,1533.0,1460.0,2018.0,1433.0,1750.0,4867.0,1617.0,4167.0,1577.0,3040.0,2614.0,3913.0,1848.0,7719.0,7719.0,2950.0,2950.0,933.0,1000.0,1000.0,2630.0,917.0,2000.0
781.0,2100.0,700.0,975.0,3467.0,3467.0,1800.0,1633.0,1573.0,2095.0,1400.0,1667.0,5000.0,1650.0,4444.0,1511.0,2987.0,2652.0,3913.0,1818.0,6404.0,6404.0,3225.0,2300.0,967.0,1000.0,1000.0,2609.0,889.0,2000.0
813.0,3200.0,700.0,917.0,1867.0,1867.0,1867.0,1350.0,1533.0,1982.0,1200.0,1833.0,4933.0,1533.0,4400.0,1489.0,3040.0,2727.0,3967.0,1534.0,7544.0,7544.0,3300.0,2775.0,933.0,978.0,978.0,2446.0,804.0,1863.0
792.0,2933.0,665.0,875.0,3650.0,3650.0,2000.0,1425.0,1400.0,1929.0,900.0,1458.0,4933.0,1617.0,4083.0,1523.0,3147.0,2955.0,4348.0,1439.0,7281.0,7281.0,3375.0,2750.0,967.0,978.0,978.0,2391.0,708.0,1863.0
833.0,2350.0,670.0,942.0,3800.0,3800.0,1950.0,1200.0,1350.0,1893.0,775.0,1417.0,4900.0,1617.0,3778.0,1500.0,3147.0,3068.0,4275.0,1466.0,7193.0,7193.0,3350.0,2650.0,933.0,989.0,989.0,2283.0,625.0,1825.0
844.0,2800.0,715.0,1000.0,3900.0,3900.0,2067.0,1233.0,1360.0,2071.0,967.0,1375.0,4825.0,1667.0,4083.0,1554.0,3253.0,2898.0,4348.0,1500.0,7281.0,7281.0,3125.0,2767.0,875.0,1022.0,1022.0,2391.0,792.0,1825.0
792.0,2750.0,590.0,983.0,3000.0,3000.0,2350.0,1167.0,1320.0,2143.0,750.0,1313.0,5067.0,1667.0,3917.0,1570.0,3413.0,3182.0,4239.0,1470.0,7193.0,7193.0,3425.0,2700.0,933.0,956.0,956.0,2337.0,729.0,1888.0
802.0,3000.0,635.0,833.0,2467.0,2467.0,2400.0,1100.0,1340.0,2179.0,575.0,1292.0,5067.0,1667.0,3778.0,1531.0,3307.0,3182.0,4185.0,1439.0,7193.0,7193.0,3450.0,2700.0,847.0,967.0,967.0,2446.0,708.0,1900.0
781.0,3250.0,775.0,892.0,2850.0,2850.0,2400.0,1200.0,1333.0,2143.0,575.0,1438.0,5233.0,1583.0,3778.0,1483.0,3280.0,3352.0,4130.0,1394.0,7719.0,7719.0,3100.0,2700.0,867.0,967.0,967.0,2554.0,729.0,1900.0
797.0,3100.0,950.0,842.0,3150.0,3150.0,2100.0,1233.0,1400.0,2429.0,767.0,1563.0,5300.0,1567.0,3778.0,1514.0,3307.0,3523.0,4130.0,1333.0,7281.0,7281.0,3050.0,2825.0,867.0,1044.0,1044.0,2609.0,750.0,1900.0
750.0,3000.0,950.0,817.0,3600.0,3600.0,1133.0,1133.0,1400.0,2446.0,833.0,1563.0,5300.0,1650.0,3889.0,1531.0,3413.0,3636.0,4130.0,1394.0,7368.0,7368.0,3150.0,2733.0,833.0,1100.0,1100.0,2609.0,708.0,1950.0
844.0,2900.0,750.0,808.0,3150.0,3150.0,3100.0,1267.0,1700.0,2768.0,767.0,1528.0,5400.0,1650.0,3917.0,1585.0,3307.0,3485.0,3950.0,1212.0,7544.0,7544.0,3400.0,2825.0,867.0,1144.0,1144.0,2400.0,771.0,2250.0
645.8333333333334,2900.0,925.0,1250.0,1333.333333333333,1333.333333333333,3900.0,1733.333333333333,1800.0,2142.857142857143,885.0,1291.666666666667,5400.0,1566.666666666667,3888.888888888889,1517.857142857143,2186.666666666667,2272.727272727273,4333.333333333333,1181.818181818182,1071.428571428571,7807.017543859649,3150.0,2900.0,933.3333333333334,1550.0,1183.333333333333,1700.0,854.1666666666667,2750.0
666.6666666666666,2800.0,875.0,1191.666666666667,1266.666666666667,1266.666666666667,3500.0,1833.333333333333,1800.0,2142.857142857143,933.3333333333334,1354.166666666667,5500.0,1650.0,3883.333333333333,1500.0,2186.666666666667,2272.727272727273,4300.0,1136.363636363636,1071.428571428571,7719.298245614035,3100.0,3066.666666666667,966.6666666666666,1525.0,1233.333333333333,1666.666666666667,804.1666666666667,2712.5
646.0,2450.0,1275.0,1167.0,1387.0,1387.0,2500.0,1467.0,1290.0,2054.0,867.0,1250.0,5400.0,1650.0,3778.0,1519.0,2133.0,2273.0,4333.0,1227.0,1152.0,7544.0,2900.0,2600.0,933.0,1450.0,1150.0,1653.0,729.0,2625.0
667.0,2275.0,1250.0,1083.0,1467.0,1467.0,3133.0,1467.0,1333.0,2024.0,967.0,1250.0,5433.0,1717.0,4222.0,1544.0,2133.0,1989.0,4333.0,1333.0,1071.0,7807.0,2850.0,3133.0,1033.0,1400.0,1183.0,1667.0,688.0,2533.0
-,3133,1433,2000,-,-,3333,1767,960,1929,867,1396,-,1817,5778,1545,-,2727,4267,1591,-,7763,2933,2667,-,1333,1317,1880,1250,2967
667.0,1725.0,1425.0,1667.0,1567.0,1567.0,3627.0,1733.0,893.0,1786.0,967.0,1333.0,5333.0,1800.0,5889.0,1500.0,2613.0,2841.0,4333.0,1591.0,2143.0,7807.0,2775.0,2600.0,1167.0,1262.0,1433.0,1740.0,1104.0,2950.0
698.0,1850.0,1350.0,1375.0,1633.0,1633.0,3200.0,1767.0,840.0,1929.0,1033.0,1417.0,5400.0,1667.0,5500.0,1555.0,2693.0,2784.0,4200.0,1636.0,2143.0,7763.0,2850.0,2433.0,1200.0,1325.0,1467.0,1720.0,875.0,2975.0
667.0,2300.0,1375.0,1333.0,1533.0,1533.0,3450.0,1633.0,910.0,1786.0,967.0,1333.0,5700.0,1650.0,5778.0,1518.0,2693.0,2841.0,4467.0,1591.0,2143.0,7807.0,2800.0,2633.0,1167.0,1475.0,1583.0,1740.0,1292.0,3112.0
719.0,2475.0,1375.0,1208.0,1567.0,1567.0,3300.0,1500.0,970.0,1375.0,875.0,1375.0,5933.0,1617.0,5667.0,1500.0,2667.0,2727.0,4333.0,1470.0,2143.0,7719.0,2725.0,2700.0,1350.0,1450.0,1650.0,1880.0,1188.0,3175.0
667.0,2900.0,1575.0,1058.0,1667.0,1667.0,3600.0,1433.0,890.0,1429.0,833.0,1396.0,5600.0,1617.0,5556.0,1555.0,2613.0,2727.0,4200.0,1364.0,1964.0,7807.0,2775.0,2867.0,1433.0,1400.0,1717.0,1840.0,792.0,3250.0
698.0,2725.0,1650.0,1233.0,0.0,0.0,3900.0,1467.0,940.0,1518.0,733.0,1312.0,5867.0,1633.0,5750.0,1544.0,2667.0,2841.0,4267.0,1394.0,1920.0,7719.0,2725.0,2700.0,1320.0,1450.0,1650.0,1800.0,958.0,3375.0
667.0,3250.0,1625.0,1142.0,1800.0,1800.0,3950.0,1567.0,1027.0,1607.0,767.0,1396.0,5933.0,1683.0,5250.0,1945.0,2853.0,3182.0,4067.0,1364.0,1964.0,7719.0,2750.0,2950.0,1333.0,1325.0,1612.0,1860.0,875.0,3438.0
698.0,2925.0,1575.0,1075.0,0.0,0.0,4650.0,1700.0,1110.0,1589.0,767.0,1458.0,6267.0,1667.0,5167.0,1989.0,0.0,3068.0,4067.0,1470.0,2143.0,7544.0,2725.0,2867.0,1267.0,1250.0,1533.0,1830.0,804.0,3375.0
635.0,3867.0,1525.0,1167.0,1967.0,1967.0,3700.0,1567.0,1147.0,1732.0,833.0,1417.0,5867.0,1650.0,4833.0,1894.0,2587.0,2273.0,4067.0,1561.0,2321.0,7807.0,2900.0,2867.0,1267.0,1325.0,1567.0,1800.0,1000.0,3250.0
615.0,4000.0,1875.0,1192.0,2000.0,2000.0,3133.0,1633.0,1200.0,1786.0,867.0,1312.0,6400.0,1717.0,4750.0,1846.0,0.0,2784.0,4333.0,1561.0,2381.0,7807.0,3500.0,3067.0,1333.0,1450.0,1617.0,1860.0,861.0,3250.0
646.0,3400.0,1700.0,1167.0,2100.0,2100.0,2700.0,1700.0,1110.0,1643.0,833.0,1333.0,6467.0,1717.0,4889.0,1864.0,0.0,2727.0,4267.0,1561.0,2277.0,7719.0,3500.0,2933.0,1367.0,1475.0,1650.0,1830.0,1000.0,3250.0
615.0,3533.0,1833.0,1133.0,2267.0,2267.0,2850.0,1700.0,1027.0,1679.0,900.0,1208.0,6067.0,1683.0,5111.0,1864.0,0.0,2670.0,4333.0,1682.0,0.0,7719.0,3400.0,3133.0,1267.0,1475.0,1567.0,2000.0,1062.0,3250.0
646.0,3500.0,1850.0,1475.0,2267.0,2267.0,3200.0,1733.0,1100.0,2054.0,967.0,1312.0,6433.0,1633.0,6333.0,1945.0,3893.0,3523.0,4333.0,2045.0,2679.0,8070.0,3400.0,3167.0,1333.0,1750.0,1567.0,2000.0,1042.0,3250.0
667.0,3900.0,1950.0,1333.0,2433.0,2433.0,3100.0,1867.0,1160.0,1786.0,1067.0,1361.0,6367.0,1617.0,6167.0,1860.0,3947.0,3636.0,4333.0,2045.0,2798.0,8070.0,3350.0,2933.0,1367.0,1750.0,1533.0,2020.0,958.0,3212.0
3700.0,3700.0,2400.0,1583.0,3600.0,3600.0,3133.0,1733.0,1400.0,1857.0,1133.0,1479.0,6500.0,1650.0,5750.0,1900.0,4053.0,3636.0,4400.0,2197.0,2917.0,8246.0,3450.0,3300.0,1400.0,1788.0,2100.0,2100.0,896.0,3288.0
4100.0,4100.0,2375.0,1417.0,4000.0,4000.0,2900.0,1433.0,1467.0,1964.0,967.0,1417.0,6467.0,1717.0,5500.0,1922.0,4107.0,3864.0,4333.0,2273.0,8070.0,8070.0,3250.0,3400.0,1433.0,1750.0,2100.0,2100.0,1021.0,3438.0
3800.0,3800.0,2425.0,1500.0,4000.0,4000.0,2650.0,1267.0,1507.0,2054.0,900.0,1375.0,6433.0,1700.0,6167.0,1906.0,4107.0,3750.0,4267.0,2348.0,7807.0,7807.0,3400.0,3333.0,1400.0,1713.0,2150.0,2150.0,875.0,3475.0
4500.0,4500.0,1950.0,1500.0,3950.0,3950.0,3200.0,1233.0,1467.0,1964.0,967.0,1313.0,1717.0,1717.0,7667.0,1829.0,4267.0,3636.0,4467.0,2273.0,2917.0,8158.0,3450.0,3100.0,1433.0,1450.0,2200.0,2200.0,938.0,3288.0
667.0,4800.0,1950.0,1608.0,3900.0,3900.0,3133.0,1233.0,1467.0,1964.0,933.0,1292.0,6400.0,1717.0,8000.0,1523.0,4053.0,3636.0,4400.0,2273.0,2857.0,8246.0,3500.0,2767.0,1350.0,1250.0,2300.0,2300.0,875.0,3325.0
646.0,4700.0,1550.0,1625.0,3800.0,3800.0,3100.0,1267.0,1400.0,1875.0,767.0,1083.0,6400.0,1667.0,1454.0,1454.0,4107.0,3807.0,4333.0,2379.0,2991.0,8158.0,3500.0,2867.0,1467.0,1250.0,2300.0,2300.0,750.0,3250.0
583.0,6000.0,1725.0,1583.0,3933.0,3933.0,2850.0,1233.0,1440.0,1964.0,933.0,1250.0,6433.0,1717.0,7444.0,1507.0,3893.0,3750.0,4333.0,2879.0,2619.0,8246.0,3825.0,3225.0,1433.0,1225.0,2470.0,2470.0,3275.0,3275.0
604.0,4800.0,1700.0,1542.0,3867.0,3867.0,2600.0,1400.0,1400.0,1839.0,733.0,1104.0,6233.0,1767.0,7222.0,1553.0,4267.0,4545.0,4333.0,3030.0,2738.0,8246.0,3933.0,3300.0,1467.0,1225.0,2500.0,2500.0,875.0,3250.0
594.0,4900.0,1450.0,1250.0,4000.0,4000.0,2500.0,1433.0,1480.0,1857.0,600.0,1042.0,6133.0,1750.0,7556.0,1523.0,4373.0,4470.0,4333.0,3106.0,2738.0,8246.0,3900.0,3400.0,1433.0,1117.0,2450.0,2450.0,896.0,3250.0
615.0,2325.0,2325.0,1875.0,4733.0,4733.0,4000.0,1267.0,1760.0,2143.0,1115.0,1146.0,5933.0,1850.0,7083.0,1748.0,4640.0,5682.0,4867.0,3030.0,2738.0,8246.0,4000.0,3933.0,1633.0,1250.0,1222.0,2400.0,979.0,3025.0
635.0,5867.0,1950.0,1625.0,4800.0,4800.0,4400.0,1333.0,1733.0,2143.0,1067.0,1063.0,5833.0,1783.0,7111.0,1830.0,4720.0,6061.0,4733.0,3258.0,2619.0,8070.0,4133.0,4000.0,1667.0,1250.0,1311.0,2500.0,896.0,3000.0
646.0,5933.0,2175.0,1750.0,4400.0,4400.0,3400.0,1375.0,1867.0,2143.0,1120.0,1028.0,1767.0,1767.0,7444.0,1667.0,4480.0,4545.0,4733.0,3485.0,2500.0,7982.0,4133.0,4067.0,1667.0,1063.0,1233.0,2330.0,3113.0,3113.0
646.0,6267.0,1975.0,1667.0,3950.0,3950.0,3900.0,1367.0,2232.0,2232.0,1075.0,1063.0,6000.0,1817.0,7667.0,1702.0,4533.0,4489.0,4733.0,3712.0,2500.0,7895.0,3967.0,3900.0,1700.0,1000.0,1189.0,2400.0,1028.0,3063.0
615.0,5933.0,2000.0,1708.0,3650.0,3650.0,3933.0,1300.0,2200.0,1964.0,967.0,958.0,5933.0,1833.0,7444.0,1769.0,4545.0,4545.0,4667.0,3788.0,2500.0,7632.0,4133.0,3825.0,1667.0,900.0,1144.0,2500.0,1083.0,3050.0
615.0,7200.0,2100.0,2208.0,4067.0,4067.0,3800.0,1533.0,2300.0,2232.0,867.0,1028.0,5933.0,1783.0,8083.0,1706.0,4848.0,4848.0,4733.0,3712.0,2381.0,7281.0,3833.0,4025.0,1633.0,950.0,1133.0,2550.0,1139.0,3050.0
604.0,7067.0,2150.0,2583.0,3933.0,3933.0,3000.0,1600.0,2333.0,2018.0,920.0,1167.0,6067.0,1783.0,7889.0,1668.0,4640.0,5152.0,4733.0,3561.0,2381.0,7018.0,3800.0,3867.0,1567.0,900.0,1144.0,2600.0,1194.0,3025.0
615.0,2100.0,2100.0,2292.0,3950.0,3950.0,2800.0,1767.0,2467.0,1964.0,933.0,1139.0,5833.0,1767.0,7556.0,1646.0,4587.0,5568.0,4533.0,3333.0,2321.0,7018.0,3633.0,3700.0,1567.0,863.0,1133.0,2550.0,1139.0,3025.0
646.0,6200.0,2350.0,2375.0,3933.0,3933.0,1533.0,1533.0,1600.0,1875.0,1000.0,1194.0,1783.0,1783.0,7556.0,1715.0,5606.0,5606.0,4533.0,3106.0,2440.0,7018.0,3225.0,3767.0,1600.0,800.0,1133.0,2500.0,1292.0,3025.0
615.0,5533.0,2450.0,2292.0,3650.0,3650.0,2533.0,1500.0,1700.0,1875.0,1033.0,1375.0,5600.0,1767.0,7111.0,1716.0,4747.0,5985.0,4467.0,4318.0,2500.0,7018.0,3133.0,3867.0,1567.0,800.0,1117.0,2500.0,1306.0,3000.0
646.0,6750.0,3250.0,2125.0,4100.0,4100.0,2000.0,1500.0,1500.0,2321.0,1233.0,1750.0,1783.0,1783.0,5833.0,1791.0,4320.0,5341.0,4350.0,3712.0,2500.0,6140.0,3625.0,3325.0,1600.0,800.0,1083.0,2650.0,1583.0,2975.0
615.0,7250.0,3150.0,2167.0,4200.0,4200.0,2000.0,1567.0,1200.0,2679.0,1250.0,2417.0,1717.0,1717.0,5444.0,1803.0,4160.0,5341.0,4600.0,3561.0,2500.0,6053.0,3233.0,3433.0,1567.0,950.0,1133.0,2800.0,1604.0,2975.0
646.0,6300.0,3425.0,2083.0,3600.0,3600.0,1500.0,1533.0,1200.0,2946.0,1333.0,2278.0,5833.0,1783.0,5583.0,1924.0,4107.0,5455.0,4667.0,3485.0,2500.0,5965.0,3250.0,3667.0,1567.0,1200.0,1100.0,3200.0,1563.0,3000.0
